YEAR,Event,Race #,POSITION,DRIVER NAME,SERIES,DAY OF WEEK,MONTH,DAY,TRACK,CITY,STATE,LAPS TOTAL,TRACK MILEAGE FOR ONE LAP,TOTAL SCHEDULED MILES,START,CAR #,SPONSOR / OWNER,CAR MAKE,LAPS COMPLETED,MONEY WON,STATUS,LAPS LED,STAGE 1 RESULT,STAGE 2 RESULT,Total Miles
1950,Unknown,17,9,Jim Paschal,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,30,Chaney Motors (Ralph Chaney),50 Henry J,188,100,-,0,,.,
1950,Unknown,17,10,Ted Chamberlain,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,93,Ted Chamberlain,50 Plymouth,183,75,-,0,,.,
1950,Unknown,17,11,Johnny Grubb,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,44,Johnny Grubb,50 Oldsmobile,162,50,-,0,,.,
1950,Unknown,17,12,Tim Flock,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,2,9,Buddy Elliott,50 Oldsmobile,162,50,wheel,0,,.,
1950,Unknown,17,13,Ewell Weddle,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,78,Ewell Weddle,49 Lincoln,158,50,-,0,,.,
1950,Unknown,17,14,Clyde Minter,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,38,B.F. Goodrich (Clyde Minter),47 Buick,106,50,-,0,,.,
1950,Unknown,17,15,John Manning,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,17,-,49 Ford,95,50,-,0,,.,
1950,Unknown,17,16,Bill Blair,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,2,Sam Rice,50 Oldsmobile,69,-,-,0,,.,
1950,Unknown,17,17,Curtis Turner,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,3,41,Eanes Motor Co. (John Eanes),50 Oldsmobile,66,-,engine,56,,.,
1950,Unknown,17,18,Gayle Warren,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,4,Earl Blevins,50 Plymouth,64,-,-,0,,.,
1950,Unknown,17,19,Runt Harris,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,-,Junie Donlavey,49 Oldsmobile,41,-,-,0,,.,
1950,Unknown,17,20,Slick Smith,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,37,Nash Motor Co. (Nash Motor Co.),50 Nash,31,-,overheating,0,,.,
1950,Unknown,17,21,Leon Sales,Grand National,Sunday,October,15,Martinsville Speedway,Martinsville,VA,200,0.5,100,-,98,Southern 500 Winner / N. Wilkesboro Winner (Hubert Westmoreland),50 Plymouth,27,-,crash,0,,.,
1950,Unknown,18,1,Lloyd Moore,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,5,59,Julian Buesink,50 Mercury,200,1000,running,51,-,-,100
1950,Unknown,18,2,Bucky Sager,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,3,101,Bucky Sager,49 Plymouth,-,750,running,146,-,-,-
1950,Unknown,18,3,Bill Rexford,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,6,61,Julian Buesink,49 Ford,-,500,running,0,-,-,-
1950,Unknown,18,4,Chuck James,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,-,-,46 Ford,-,400,running,0,-,-,-
1950,Unknown,18,5,Ray Duhigg,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,7,10,Ray Duhigg,50 Plymouth,-,300,running,0,-,-,-
1950,Unknown,18,6,Carl Renner,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,-,-,-,-,200,-,0,-,-,-
1950,Unknown,18,7,Jimmy Florian,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,12,27,Euclid Motor Co. (Jimmy Florian),50 Ford,-,150,-,0,-,-,-
1950,Unknown,18,8,Chuck Garrett,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,-,-,-,-,125,-,0,-,-,-
1950,Unknown,18,9,Bud Boone,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,-,-,-,-,100,-,0,-,-,-
1950,Unknown,18,10,Buck Barr,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,8,-,50 Ford,-,75,-,0,-,-,-
1950,Unknown,18,11,Elmer Wilson,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,39,Elmer Wilson,49 Plymouth,-,50,-,0,-,-,-
1950,Unknown,18,12,Leo Caldwell,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,-,-,-,-,-,50,-,0,-,-,-
1950,Unknown,18,13,Dick Linder,Grand National,Sunday,October,15,Winchester Speedway,Winchester,IN,200,0.5,100,1,25,Don Rogala,50 Oldsmobile,-,50,-,3,-,-,-
1950,NASCAR Grand National,19,2,Buck Baker,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,5,87,Griffin Motors,50 Oldsmobile,–,1000,running,0,,–,
1950,NASCAR Grand National,19,3,Weldon Adams,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,18,72,Harold Mays,50 Plymouth,–,500,running,0,,–,
1950,NASCAR Grand National,19,4,Tim Flock,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,9,98,Southern 500 Winner (Hubert Westmoreland),50 Plymouth,–,400,running,0,,–,
1950,NASCAR Grand National,19,5,Bill Blair,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,6,41.5,Bill Blair,50 Oldsmobile,–,300,running,0,,–,
1950,NASCAR Grand National,19,6,Gayle Warren,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,13,44,Earl Blevins,50 Plymouth,–,200,–,0,,–,
1950,NASCAR Grand National,19,7,Ray Duhigg,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,20,10,Ray Duhigg,49 Plymouth,–,150,–,0,,–,
1950,NASCAR Grand National,19,8,Jim Delaney,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,12,99,–,50 Plymouth,–,125,–,0,,–,
1950,NASCAR Grand National,19,9,Herbert Burns,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,11,18,–,49 Lincoln,–,100,–,0,,–,
1950,NASCAR Grand National,19,10,Jack Holloway,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,14,8,–,50 Mercury,–,75,–,0,,–,
1950,NASCAR Grand National,19,11,George Hartley,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,19,61,Julian Buesink,50 Mercury,–,50,–,0,,–,
1950,NASCAR Grand National,19,12,Johnny Grubb,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,7,47,Johnny Grubb,50 Oldsmobile,–,50,–,0,,–,
1950,NASCAR Grand National,19,13,Tommy Melvin,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,4,21,–,50 Oldsmobile,–,50,–,0,,–,
1950,NASCAR Grand National,19,14,Ewell Weddle,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,21,78,Esso Service (Ewell Weddle),49 Lincoln,–,50,–,0,,–,
1950,NASCAR Grand National,19,15,Ted Chamberlain,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,24,93,Ted Chamberlain,50 Plymouth,–,50,–,0,,–,
1950,NASCAR Grand National,19,16,Slick Smith,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,16,26,–,50 Plymouth,–,–,–,0,,–,
1950,NASCAR Grand National,19,17,Lloyd Moore,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,8,59,Julian Buesink,50 Oldsmobile,–,–,–,0,,–,
1950,NASCAR Grand National,19,18,Herb Thomas,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,10,92,Herb Thomas,50 Plymouth,–,–,–,0,,–,
1950,NASCAR Grand National,19,19,Louise Smith,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,25,94,Leslie Motor Co. (Louise Smith),50 Nash,–,–,–,0,,–,
1950,NASCAR Grand National,19,22,Jimmy Ayers,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,22,3,Jimmy Ayers,50 Plymouth,–,–,crash,0,,–,
1950,NASCAR Grand National,19,23,Coleman Grant,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,23,25,–,49 Lincoln,–,–,–,0,,–,
1950,NASCAR Grand National,19,24,Jack Reynolds,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,17,53,–,50 Plymouth,–,–,–,0,,–,
1950,NASCAR Grand National,19,25,Clyde Minter,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,3,38,Green Leaf Cafe / B.F. Goodrich (Clyde Minter),47 Buick,–,–,–,0,,–,
1950,NASCAR Grand National,19,27,Bucky Sager,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,27,101,Bucky Sager,50 Plymouth,–,–,–,0,,–,
1950,NASCAR Grand National,19,1,Lee Petty,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,15,42,Bardahl (Petty Enterprises),49 Plymouth,175,1500,running,43,,,
1950,NASCAR Grand National,19,20,Fonty Flock,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,1,7,Bob Flock Garage (Frank Christian),50 Oldsmobile,132,–,mount,124,,,
1950,NASCAR Grand National,19,21,Fireball Roberts,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,2,11,Sam Rice,49 Oldsmobile,126,75,engine,8,,,
1950,NASCAR Grand National,19,26,Bill Rexford,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,29,62,Julian Buesink,50 Oldsmobile,24,–,engine,0,,,
1950,NASCAR Grand National,19,28,Jim Paschal,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,26,2,Hubert Westmoreland,50 Oldsmobile,4,–,brakes,0,,,
1950,NASCAR Grand National,19,29,Curtis Turner,Grand National,Sunday,October,29,Occoneechee Speedway,Hillsborough,NC,175,1,175,28,41,Eanes Motor Co. (John Eanes),50 Oldsmobile,1,–,engine,0,,,
1951,1,1,1,Marshall Teague,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,6,6,Fabulous Hudson Hornet (Marshall Teague),51 Hudson,39,1500,running,12,-,-,159.9
1951,1,1,2,Tim Flock,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,1,91,Esquire Motors (Sam Knox),50 Lincoln,39,1000,running,27,-,-,159.9
1951,1,1,3,Fonty Flock,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,3,14,Red Devil (Frank Christian),50 Oldsmobile,39,600,running,0,-,-,159.9
1951,1,1,4,Bill Blair,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,14,41.5,Bill Blair,49 Oldsmobile,-,550,running,0,-,-,-
1951,1,1,5,Buck Baker,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,7,87,Griffin Motors (Bob Griffin),50 Oldsmobile,-,450,running,0,-,-,-
1951,1,1,6,Les Snow,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,9,55,Les Snow,49 Lincoln,-,350,-,0,-,-,-
1951,1,1,7,Curtis Turner,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,22,41,Nash Motor Co. (Nash Motor Co.),51 Nash,-,250,-,0,-,-,-
1951,1,1,8,Bill Snowden,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,30,16,Police Special (Bill Snowden),50 Ford,-,200,-,0,-,-,-
1951,1,1,9,Johnny Mantz,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,16,98,Don Willis Motors (Johnny Mantz),51 Nash,-,175,-,0,-,-,-
1951,1,1,10,Lloyd Moore,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,8,59,Julian Buesink,51 Lincoln,-,150,-,0,-,-,-
1951,1,1,11,Red Byron,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,13,1,Wally Marks,50 Oldsmobile,-,50,-,0,-,-,-
1951,1,1,12,Tommy Thompson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,21,83,San Juan Motors (Tommy Thompson),47 Chrysler,-,50,-,0,-,-,-
1951,1,1,13,Bill Rexford,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,12,61,Julian Buesink,50 Oldsmobile,-,50,-,0,-,-,-
1951,1,1,14,Barney Smith,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,68,Barney Smith,50 Plymouth,-,50,-,0,-,-,-
1951,1,1,15,Don Eggert,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,15,60,Julian Buesink,49 Ford,-,50,-,0,-,-,-
1951,1,1,16,Herb Thomas,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,27,92,Herb Thomas,50 Plymouth,-,50,-,0,-,-,-
1951,1,1,17,Speedy Thompson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,19,25,Leland Colvin,50 Oldsmobile,-,50,-,0,-,-,-
1951,1,1,18,Dick Linder,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,77,John Marcum,51 Studebaker,-,50,-,0,-,-,-
1951,1,1,19,Len Fanelli,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,28,144X,Len Fanelli,50 Plymouth,-,50,-,0,-,-,-
1951,1,1,20,Eddie Sheeler,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,32,86,-,51 Hudson,-,50,-,0,-,-,-
1951,1,1,21,Clyde Minter,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,138,B.F. Goodrich (Clyde Minter),47 Buick,-,25,-,0,-,-,-
1951,1,1,22,Weldon Adams,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,34,72,Harold Mays,50 Plymouth,-,25,-,0,-,-,-
1951,1,1,23,Rocky DiNatale,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,20,3,Chick DiNatale,50 Oldsmobile,-,25,-,0,-,-,-
1951,1,1,24,Billy Carden,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,8,Wheatley Motors (Al Wheatley),49 Lincoln,-,25,-,0,-,-,-
1951,1,1,25,Bucky Sager,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,33,101,Bucky Sager,49 Plymouth,-,25,-,0,-,-,-
1951,1,1,26,Elmer Wilson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,39,13,Elmer Wilson,50 Mercury,-,25,-,0,-,-,-
1951,1,1,27,Fred Thompson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,26,33,-,51 Mercury,-,25,-,0,-,-,-
1951,1,1,28,Don Oldenberg,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,188,Don Oldenberg,50 Packard,-,25,-,0,-,-,-
1951,1,1,29,Jack Smith,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,38,2-B,Hubert Westmoreland,50 Plymouth,-,25,-,0,-,-,-
1951,1,1,30,Buck Clardy,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,41,94,Louise Smith,50 Nash,-,25,-,0,-,-,-
1951,1,1,31,Lee Petty,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,40,42,Petty Special (Petty Enterprises),49 Plymouth,-,25,-,0,-,-,-
1951,1,1,32,Pappy Hough,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,44,81-A,Pappy Hough,50 Ford,-,25,-,0,-,-,-
1951,1,1,33,Jim Fiebelkorn,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,110,Jim Fiebelkorn,49 Mercury,-,25,-,0,-,-,-
1951,1,1,34,Carson Dyer,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,11,31,Carson Dyer,50 Oldsmobile,-,25,spun,0,-,-,-
1951,1,1,35,Ray Thompson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,139,-,51 Kaiser,-,25,-,0,-,-,-
1951,1,1,36,Joe Rogers,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,31,94-A,-,50 Oldsmobile,-,25,-,0,-,-,-
1951,1,1,37,Ed Rooney,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,42,73,Ed Rooney,47 Ford,-,25,-,0,-,-,-
1951,1,1,38,Alton Haddock,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,17,32,Alton Haddock,51 Lincoln,-,25,-,0,-,-,-
1951,1,1,39,Ben Lalomia,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,5,81,-,50 Oldsmobile,-,25,-,0,-,-,-
1951,1,1,40,Tip R. Key,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,35,34,Tip R. Key,51 Kaiser,-,25,-,0,-,-,-
1951,1,1,41,Jimmy Thompson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,29,25-A,Leland Colvin,50 Lincoln,-,-,-,0,-,-,-
1951,1,1,42,Mike Klapak,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,23,Perry Smith,51 Studebaker,-,-,-,0,-,-,-
1951,1,1,43,Gordon Harvey,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,43,46,J.P. Robertson,51 Henry J,-,-,-,0,-,-,-
1951,1,1,44,Ed Samples,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,4,9,Sam Knox,49 Lincoln,-,-,-,0,-,-,-
1951,1,1,45,Fireball Roberts,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,85,-,50 Plymouth,-,-,crash,0,-,-,-
1951,1,1,46,Joe Jernigan,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,25,56,Lambert's Auto (Joe Jernigan),49 Ford,-,-,crash,0,-,-,-
1951,1,1,47,Bill Holland,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,28,Nash Motor Co.,51 Nash,-,-,camshaft,0,-,-,-
1951,1,1,48,Earl Coleman,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,36,67,Earl Coleman,50 Pontiac,-,-,-,0,-,-,-
1951,1,1,49,Herschel Buchanan,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,37,111,Herschel Buchanan,48 Nash,-,-,-,0,-,-,-
1951,1,1,50,Dawson Lechlider,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,18,70,Dawson Lechlider,50 Oldsmobile,-,-,-,0,-,-,-
1951,1,1,51,Felix Wilkes,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,23,57,Felix Wilkes,49 Hudson,-,-,-,0,-,-,-
1951,1,1,52,Gober Sosebee,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,2,50,Cherokee Garage (Gober Sosebee),50 Oldsmobile,-,-,engine,0,-,-,-
1951,1,1,53,Frank Luptow,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,10,88,Rocket (Joe Winter),50 Oldsmobile,-,-,-,0,-,-,-
1951,1,1,54,Eddie Anderson,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,24,18,Nash of Blue Island (Eddie Anderson),51 Nash,-,-,-,0,-,-,-
1951,1,1,55,Ray Duhigg,Grand National,Sunday,February,11,Beach & Road Course,Daytona Beach,FL,39,4.1,159.9,-,10,Ray Duhigg,50 Plymouth,-,-,wheel,0,-,-,-
1951,2,2,1,Curtis Turner,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,7,41,Nash Motor Co. (Nash Motor Co.),51 Nash,150,1000,running,104,-,-,112.5
1951,2,2,2,Lee Petty,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,21,42,Petty Special (Petty Enterprises),49 Plymouth,150,700,running,0,-,-,112.5
1951,2,2,3,Marshall Teague,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,4,6,Fabulous Hudson Hornet (Marshall Teague),51 Hudson,148,450,running,0,-,-,111
1951,2,2,4,Herb Thomas,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,10,92,Herb Thomas,50 Plymouth,145,350,running,0,-,-,108.75
1951,2,2,5,Frank Luptow,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,8,88,Rocket (Joe Winter),50 Oldsmobile,143,200,running,0,-,-,107.25
1951,2,2,6,Weldon Adams,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,20,72,Harold Mays,50 Plymouth,142,150,-,0,-,-,106.5
1951,2,2,7,Ewell Weddle,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,26,77,Al Wheatley,49 Lincoln,142,125,-,0,-,-,106.5
1951,2,2,8,Fireball Roberts,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,11,11,Sam Rice,50 Oldsmobile,139,100,-,0,-,-,104.25
1951,2,2,9,Joe Merola,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,19,19,Joe Merola,51 Oldsmobile,137,75,-,0,-,-,102.75
1951,2,2,10,Jim Fiebelkorn,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,33,10,Jim Fiebelkorn,49 Mercury,136,50,-,0,-,-,102
1951,2,2,11,Jimmie Lewallen,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,25,0,Buddy Teasley,49 Lincoln,135,25,-,0,-,-,101.25
1951,2,2,12,Bill Harrison,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,22,26,Bill Harrison,49 Plymouth,133,25,-,0,-,-,99.75
1951,2,2,13,Buddy Helms,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,36,97,Buddy Helms,46 Hudson,132,25,-,0,-,-,99
1951,2,2,14,Bill Holland,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,9,98,Southern 500 Winner (Hubert Westmoreland),50 Plymouth,131,25,crash,0,-,-,98.25
1951,2,2,15,John DuBoise,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,12,89,John DuBoise,51 Plymouth,127,25,-,0,-,-,95.25
1951,2,2,16,Slick Smith,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,27,28,-,51 Plymouth,123,25,-,0,-,-,92.25
1951,2,2,17,Ray Erickson,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,31,5,Ed Hastings,49 Mercury,120,25,-,0,-,-,90
1951,2,2,18,Bill Blair,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,3,41.5,Bill Blair,50 Oldsmobile,117,25,wheel,0,-,-,87.75
1951,2,2,19,Bub King,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,28,55,T.L. King,49 Ford,98,25,-,0,-,-,73.5
1951,2,2,20,Fonty Flock,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,1,14,Red Devil / Northside Body Shop (Frank Christian),50 Oldsmobile,97,25,overheating,46,-,-,72.75
1951,2,2,21,Bill Rexford,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,13,8,Julian Buesink,49 Mercury,96,25,-,0,-,-,72
1951,2,2,22,Ken Klutzz,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,30,64,-,47 Ford,95,25,-,0,-,-,71.25
1951,2,2,23,Ray Pruitt,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,32,79,Ray Pruitt,50 Dodge,93,25,-,0,-,-,69.75
1951,2,2,24,Lee Schneider,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,24,70,-,51 Kaiser,64,25,-,0,-,-,48
1951,2,2,25,Clyde Minter,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,23,38,Clyde Minter,50 Chevrolet,59,25,-,0,-,-,44.25
1951,2,2,26,James Ward,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,29,15,-,50 Packard,55,25,-,0,-,-,41.25
1951,2,2,27,Guy Waller,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,16,12,-,50 Oldsmobile,52,25,-,0,-,-,39
1951,2,2,28,Walt Sprague,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,18,60,Julian Buesink,50 Mercury,46,25,-,0,-,-,34.5
1951,2,2,29,John Barker,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,34,39,Chaney Motors (Ralph Chaney),51 Henry J,40,25,-,0,-,-,30
1951,2,2,30,Speedy Thompson,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,15,25,Leland Colvin,50 Plymouth,39,25,-,0,-,-,29.25
1951,2,2,31,Jim Paschal,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,17,80,Julian Buesink,50 Oldsmobile,39,10,-,0,-,-,29.25
